query_band,source_id,survey,source_url,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,159620253,2459350.7032355196,59350.2025347,13.6359549,0.0144957965,4096,zg,166.1138588,38.208867,0.702000022,0.00400000019,20210516202535,713,0x3,0x1,21.0,26.339901,0.0354557112,-0.0804732144,5.72153949e-05,30,1.06500006,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,159921855,2459353.7189972256,59353.2185532,13.5938511,0.0145248547,4096,zg,166.1138574,38.2088506,0.546999991,0.0829999968,20210519218553,713,0x3,0x1,21.2000008,26.354847,0.0317559764,-0.0804333091,4.5808305e-05,30,1.11800003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,159921949,2459353.7199346456,59353.2194907,13.5788813,0.0145353302,4096,zg,166.1138638,38.2088446,0.411000013,0.0219999999,20210519219491,713,0x3,0x1,20.8500004,26.3329391,0.0352962352,-0.0667334944,5.81866116e-05,30,1.12100005,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160018333,2459354.683695033,59354.1833333,13.5950499,0.0145240193,4096,zg,166.1138559,38.2088614,0.537999988,0.0280000009,20210520183299,713,0x3,0x1,20.8899994,26.3862476,0.0364751741,-0.0670396835,6.26223191e-05,30,1.051,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160126667,2459355.766947413,59355.2666782,13.579689,0.0145347621,4096,zg,166.1138718,38.2088617,0.386000007,0.00200000009,20210521266482,713,0x3,0x1,20.2000008,26.3373489,0.035882365,-0.0825528204,8.20753849e-05,30,1.329,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160126761,2459355.767884832,59355.2676157,13.5755291,0.0145376856,4096,zg,166.1138681,38.2088657,0.370000005,0.00100000005,20210521267616,713,0x3,0x1,19.6700001,26.3391285,0.0389410071,-0.0696469992,0.000111670837,30,1.33500004,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160220232,2459356.70251577,59356.2023264,13.5875883,0.0145292282,4096,zg,166.1138528,38.2088706,0.386000007,0.00100000005,20210522202326,713,0x3,0x1,20.1299992,26.3699894,0.046072945,-0.0873277113,0.00013383574,30,1.09800005,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160424398,2459358.7439965717,59358.2439815,13.6082535,0.0145148477,4096,zg,166.1138751,38.208861,0.536000013,-0.00200000009,20210524243947,713,0x3,0x1,19.9500008,26.3100815,0.0377632268,-0.0717222169,0.000103643855,30,1.25699997,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160424491,2459358.7449339908,59358.244919,13.6345921,0.0144967278,4096,zg,166.1138708,38.2088609,0.68900001,0.0520000011,20210524244919,713,0x3,0x1,20.2099991,26.3112011,0.039464429,-0.067091316,9.55206051e-05,30,1.26100004,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160725810,2459361.75786011,59361.2581019,13.5984964,0.0145216202,4096,zg,166.1138627,38.208859,0.859000027,0.0949999988,20210527258009,713,0x3,0x1,20.3700008,26.3481789,0.0404483117,-0.0657672361,9.33378833e-05,30,1.375,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160725902,2459361.7587859305,59361.2590278,13.6001549,0.0145204673,4096,zg,166.1138579,38.2088519,1.28199995,-0.0209999997,20210527259028,713,0x3,0x1,20.4500008,26.352047,0.0387848839,-0.0907487646,8.31629659e-05,30,1.38,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160921730,2459363.7168950145,59363.2173032,13.5149279,0.0145808961,4096,zg,166.1138789,38.2088533,0.791999996,0.00200000009,20210529217269,713,0x3,0x1,21.5499992,26.4167404,0.0291653443,-0.110669918,3.59496116e-05,30,1.20200002,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,160922295,2459363.722542731,59363.2229514,13.512166,0.0145828929,4096,zg,166.1138693,38.2088536,0.549000025,0.0419999994,20210529222951,713,0x3,0x1,21.6200008,26.3901958,0.0304103997,-0.0814956799,3.92016846e-05,30,1.22500002,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,161119659,2459365.696021513,59365.1965972,13.608984,0.014514341,4096,zg,166.1138745,38.2088524,0.74000001,-0.0430000015,20210531196563,713,0x3,0x1,21.7700005,26.3884144,0.0316853635,-0.107981309,4.21355726e-05,30,1.14900005,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,161224649,2459366.7458288325,59366.2464931,13.620944,0.0145060876,4096,zg,166.1138577,38.2088537,1.39300001,0.0949999988,20210601246481,713,0x3,0x1,21.5100002,26.2731495,0.0346865766,-0.0724557415,4.98842855e-05,30,1.38699996,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,161324138,2459367.740640964,59367.2413889,13.5782204,0.014535795,4096,zg,166.1138527,38.2088536,0.718999982,0.0469999984,20210602241377,713,0x3,0x1,21.6399994,26.29216,0.026768392,-0.0839155912,3.05278045e-05,30,1.37300003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,161522212,2459369.721215866,59369.2221296,13.506731,0.0145868286,4096,zg,166.1138585,38.2088499,0.700999975,0.0329999998,20210604222130,713,0x3,0x1,21.8099995,26.3140259,0.0257992856,-0.078681089,2.77912877e-05,30,1.296,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,161926564,2459373.7643997106,59373.2656481,13.4776793,0.0146080228,4096,zg,166.1138653,38.2088674,0.625999987,0.00400000019,20210608265625,713,0x3,0x1,20.9899998,26.2645187,0.0352054201,-0.0767299905,5.49922952e-05,30,1.70500004,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,163119991,2459385.697727313,59385.199919,13.5513258,0.0145548023,4096,zg,166.1138508,38.2088594,0.652999997,0.00899999961,20210620199919,713,0x3,0x1,20.0599995,26.2459316,0.0357736424,-0.0660442188,8.08965342e-05,30,1.42200005,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,175551090,2459510.0084110596,59509.5109028,13.5195141,0.0145775853,4096,zg,166.113833,38.2088631,0.848999977,0.050999999,20211022510903,713,0x3,0x1,20.3799992,26.3014431,0.0390413739,-0.0636177734,8.72274031e-05,30,1.68799996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,175849438,2459512.992119746,59512.4943866,13.7274723,0.0144347819,4096,zg,166.1138189,38.2088685,0.379000008,-0.00100000005,20211025494387,713,0x3,0x1,20.3500004,26.311924,0.0422673076,-0.0776676089,0.000100120771,30,1.78199995,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,176851620,2459523.014737017,59522.5162037,13.8450832,0.0143610332,4096,zg,166.1138361,38.2088655,0.898999989,0.0209999997,20211104516204,713,0x3,0x1,21.8099995,26.4115906,0.0294015501,-0.113675341,3.59845617e-05,30,1.36199999,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,177053792,2459525.0366298724,59524.5379282,13.8546505,0.0143552814,4096,zg,166.1138376,38.2088686,0.601999998,0.0680000037,20211106537928,713,0x3,0x1,21.6900005,26.4195385,0.0294241961,-0.0837634727,3.57274002e-05,30,1.22599995,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,177247420,2459526.973065956,59526.4742014,13.8714161,0.0143452929,4096,zg,166.1138498,38.2088677,1.16100001,0.0219999999,20211108474190,713,0x3,0x1,21.3099995,26.3471546,0.0323105007,-0.0999177098,4.45624246e-05,30,1.59300005,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,177452489,2459529.0239345664,59528.5248958,13.7832594,0.014399115,4096,zg,166.1138317,38.208866,0.414999992,0.00400000019,20211110524896,713,0x3,0x1,21.3299999,26.4247742,0.0323190875,-0.0995931253,4.4058459e-05,30,1.23500001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,177851790,2459533.017286861,59532.5179051,13.4868002,0.0146013414,4096,zg,166.1138364,38.2088601,0.597000003,0.0370000005,20211114517905,713,0x3,0x1,21.5200005,26.4306431,0.0266959332,-0.0953598395,2.97232109e-05,30,1.21899998,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,178346870,2459537.968515721,59537.4687037,13.5735292,0.0145390918,4096,zg,166.1138085,38.2088711,0.495999992,0.0140000004,20211119468669,713,0x3,0x1,19.3299999,25.9167366,0.0469818525,-0.0884203538,0.000259511929,30,1.403,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,178441263,2459538.912533311,59538.4126389,13.5424976,0.0145610934,4096,zg,166.1138284,38.2088829,0.395999998,-0.00300000003,20211120412627,713,0x3,0x1,19.8400002,26.2789536,0.0448234975,-0.0559126623,0.000144103586,30,1.92200005,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,178643495,2459540.9350249935,59540.4349537,13.445281,0.014631955,4096,zg,166.1138042,38.2088664,0.958999991,0.0170000009,20211122434942,713,0x3,0x1,20.0599995,26.3201847,0.0392046869,-0.0413816534,9.61643746e-05,30,1.602,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,179647015,2459550.9710973706,59550.4701505,13.5931101,0.0145253707,4096,zg,166.1138192,38.2088613,0.524999976,-0.0320000015,20211202470150,713,0x3,0x1,21.5,26.1531849,0.0752126426,-0.102551647,0.000242967391,30,1.21300006,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,184645591,2459600.9603655683,59600.4559144,13.2808876,0.0147578996,4096,zg,166.1138441,38.2088532,0.681999981,0.0500000007,20220121455752,713,0x3,0x1,20.9099998,26.4223499,0.0364749767,-0.0608143136,6.36529949e-05,30,1.00800002,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,186747346,2459621.978536754,59621.4734606,13.3022261,0.0147411488,4096,zg,166.1138543,38.2088591,0.60799998,-0.0209999997,20220211473449,713,0x3,0x1,21.5400009,26.4759579,0.0287115593,-0.111846164,3.56242526e-05,30,1.09200001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,186822876,2459622.733848062,59622.2287616,13.2649193,0.0147705097,4096,zg,166.1138287,38.2088766,0.307000011,-0.00100000005,20220212228750,713,0x3,0x1,19.6499996,26.3209381,0.0323863365,-0.031735599,9.3551178e-05,30,1.45700002,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,186834831,2459622.8533982965,59622.3483102,13.3029766,0.0147405621,4096,zg,166.1138306,38.2088578,0.476999998,0.0120000001,20220212348299,713,0x3,0x1,20.6000004,26.4224358,0.0376655869,-0.0467867665,7.05644125e-05,30,1.03299999,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,186922877,2459623.7338719657,59623.2287731,13.3392057,0.0147123951,4096,zg,166.1138232,38.2088668,0.25,0.0140000004,20220213228762,713,0x3,0x1,20.5499992,26.3506641,0.0335816629,-0.0656916127,5.97181643e-05,30,1.43799996,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,186930166,2459623.8067664625,59623.3016667,13.3086023,0.0147361662,4096,zg,166.1138296,38.208865,0.694000006,-0.0120000001,20220213301655,713,0x3,0x1,20.8700008,26.4134979,0.0373829007,-0.0566516109,6.67745917e-05,30,1.11300004,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,186942577,2459623.9308767007,59623.4257755,13.3156986,0.0147306323,4096,zg,166.1138464,38.2088779,0.60799998,0.0340000018,20220213425729,713,0x3,0x1,20.8999996,26.4267807,0.0358665474,-0.0512423068,5.98475963e-05,30,1.02499998,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187024049,2459624.7456075884,59624.2404977,13.2700233,0.0147664724,4096,zg,166.113839,38.2088572,1.35699999,0.0719999969,20220214240498,713,0x3,0x1,20.5200005,26.381403,0.0379223637,-0.0638542846,7.96059321e-05,30,1.34599996,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187029943,2459624.8045434216,59624.2994329,13.2726507,0.0147643965,4096,zg,166.1138488,38.2088618,0.515999973,-0.0130000003,20220214299421,713,0x3,0x1,20.5100002,26.4350338,0.0389480367,-0.0793054327,8.10495039e-05,30,1.11199999,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187119869,2459625.703810956,59625.1986921,13.3496847,0.0147043113,4096,zg,166.1138376,38.20887,0.527999997,0.0120000001,20220215198681,713,0x3,0x1,19.6900005,26.3296757,0.038825009,-0.0491995327,0.000130983142,30,1.64300001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187124385,2459625.748973485,59625.2438542,13.3572245,0.0146985147,4096,zg,166.1138408,38.2088746,0.972000003,0.0430000015,20220215243843,713,0x3,0x1,19.8999996,26.3618927,0.0446964838,-0.0414645523,0.00014103725,30,1.31299996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187345708,2459627.9622179614,59627.4570833,13.4117193,0.0146570681,4096,zg,166.11379,38.2088866,0.469999999,-0.00600000005,20220217457083,713,0x3,0x1,19.2800007,26.4145393,0.0373154245,-0.070836328,0.000165793914,30,1.09200001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187349913,2459628.0042667557,59627.4991319,13.4039631,0.0146629168,4096,zg,166.1138341,38.2088632,0.64200002,-0.00100000005,20220217499120,713,0x3,0x1,19.4200001,26.3822823,0.0374069773,-0.0278874021,0.000142122124,30,1.22300005,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187417365,2459628.678795345,59628.1736574,13.382309,0.0146793341,4096,zg,166.11381,38.208876,0.643000007,-0.00899999961,20220218173646,713,0x3,0x1,19.8600006,26.287159,0.0390768982,-0.0543917045,0.000116566516,30,1.83200002,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187420298,2459628.708124194,59628.2029861,13.3949566,0.0146697294,4096,zg,166.1138254,38.2088794,0.938000023,0.0329999998,20220218202975,713,0x3,0x1,20.1499996,26.3521252,0.0379956253,-0.0550846308,8.79607542e-05,30,1.52999997,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187439568,2459628.9008218455,59628.3956829,13.3947134,0.0146699138,4096,zg,166.1138425,38.2088756,0.723999977,0.0320000015,20220218395532,713,0x3,0x1,20.0699997,26.4297695,0.0363178365,-0.0366304256,8.34787206e-05,30,1.01300001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,187539422,2459629.8993665203,59629.3942245,13.3523016,0.0147022987,4096,zg,166.1138185,38.2088772,0.560000002,0.0170000009,20220219394178,713,0x3,0x1,20.2399998,26.4476376,0.0392885059,-0.0644823611,9.49170499e-05,30,1.01400006,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,188221430,2459636.7194281556,59636.2143056,13.2061481,0.014817453,4096,zg,166.1138207,38.2088607,0.228,0.0130000003,20220226214294,713,0x3,0x1,21.6000004,26.3577385,0.0301363412,-0.0884539858,3.81197897e-05,30,1.30999994,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,188244342,2459636.9485466112,59636.4434259,13.1876326,0.014832411,4096,zg,166.1138361,38.208866,0.412,0.0170000009,20220226443414,713,0x3,0x1,21.5100002,26.4007072,0.0290734749,-0.0832934678,3.59114565e-05,30,1.11899996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,188245064,2459636.9557687477,59636.4506481,13.1854086,0.0148342121,4096,zg,166.1138339,38.208852,0.361000001,0.00600000005,20220226450637,713,0x3,0x1,21.2700005,26.4094467,0.0325312577,-0.0878297687,4.42178534e-05,30,1.13900006,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,188322160,2459637.7267225203,59637.2216088,13.2313261,0.0147972414,4096,zg,166.1138275,38.2088755,0.564999998,-0.00200000009,20220227221597,713,0x3,0x1,21.2999992,26.3872643,0.0353169553,-0.0944600552,5.2379808e-05,30,1.26100004,2
